Code,S3,S2,S1,S1,S2,S3,Weight class
WmAv1,25,25,50,300,475,,
WmAv2,25,50,100,300,475,,
WmAv3,25,50,100,300,475,,
WmAv4,150.1,150.1,150,,,,
WmhAv3,85,75,65,,,,
WmhAv4,85,75,65,,,,
